s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
28.993049,1.167120,-4.843214,-0.293024,-0.087966,5.493729,4.062930,0.630535,2.386487
29.093025,1.196392,-4.747618,-0.300962,-0.070825,5.567176,4.558318,0.685124,2.415818
29.193001,1.226337,-4.652238,-0.307189,-0.053774,5.648441,5.084181,0.657769,2.445832
29.292977,1.256798,-4.557012,-0.311714,-0.036753,5.737725,-2.831418,0.644376,2.476371
29.392953,1.287605,-4.461910,-0.314550,-0.020047,5.688175,-6.427527,0.645986,2.507230
29.492929,1.318608,-4.366856,-0.315724,-0.003451,5.574059,-6.578776,0.657712,2.541842
29.592905,1.349638,-4.271829,-0.315246,0.012991,5.454787,-6.169368,0.661470,2.577018
29.692881,1.380550,-4.176743,-0.313128,0.029361,5.340517,-5.770013,0.669553,2.546179
29.792857,1.411177,-4.081586,-0.309349,0.046403,5.231386,-5.368491,0.678963,2.462783
29.892833,1.441368,-3.986266,-0.303848,0.063622,5.127763,-5.018103,0.661727,2.380376
29.992809,1.470946,-3.890781,-0.296658,0.080056,5.028973,-4.712231,0.657440,2.299008
30.092785,1.499766,-3.795036,-0.287845,0.096213,4.934405,-4.476568,0.669041,2.216777
30.192761,1.527658,-3.699049,-0.277488,0.110630,4.842856,-4.273776,0.695877,2.134985
30.292737,1.554495,-3.602726,-0.265732,0.124492,4.753809,-4.045011,0.726582,2.054106
30.392713,1.580122,-3.506109,-0.252583,0.138677,4.667965,-3.829467,0.701053,1.974234
30.492689,1.604416,-3.409113,-0.238002,0.152973,4.585214,-3.615042,0.676868,1.893885
30.592665,1.627215,-3.311788,-0.221969,0.167981,4.505702,-3.481260,0.654182,1.813101
30.692641,1.648383,-3.214064,-0.204410,0.183233,4.427783,-3.369588,0.633126,1.733249
30.792617,1.667752,-3.115999,-0.185333,0.198448,4.351036,-3.273219,0.613866,1.654441
